symbol,preset,value,trades,wins,losses,win_rate,profit_pct
SOLUSDT,r5_trail10,0.3,34,2,28,0.1765,-0.3791
SOLUSDT,r5_arm25,0.3,27,2,20,0.2593,0.0334
SOLUSDT,r5_arm20,0.3,29,2,21,0.2759,-1.0908
SOLUSDT,r5_arm15_cooldown,0.3,32,2,21,0.3438,-1.2085
SOLUSDT,r6_arm15_rr4,0.3,14,0,10,0.2857,-1.9564
SOLUSDT,r6_arm15_maxp3_trail20,0.3,17,2,8,0.5294,0.4897
SOLUSDT,r6_arm15_full,0.3,14,0,12,0.1429,-2.3402
SOLUSDT,r7_arm20_maxp3_trail20,0.3,15,2,8,0.4667,0.5565
SOLUSDT,r7_trail15_maxp3,0.3,26,2,13,0.5,2.0498
SOLUSDT,r7_trail20_maxp3,0.3,26,2,13,0.5,1.7009
SOLUSDT,r7_full_clone_cooldown,0.3,14,0,12,0.1429,-2.3908
SOLUSDT,r5_sl_adj_cooldown,0.3,20,0,15,0.25,-5.1475
SOLUSDT,r5_trail10_rr3,0.3,21,0,16,0.2381,-2.9586
SOLUSDT,full_clone_max_tp,0.3,25,0,23,0.08,-2.4246
SOLUSDT,full_clone_sl_adjust,0.3,47,0,41,0.1277,-3.3906
SOLUSDT,lh_sell_trail15,0.3,29,2,20,0.3103,-1.3658
SOLUSDT,lh_sell_prox15_trail15,0.3,30,2,21,0.3,-1.685
SOLUSDT,hl_buy_trail15,0.3,41,2,28,0.3171,6.8544
SOLUSDT,hl_buy_prox15_trail15,0.3,34,2,21,0.3824,6.3535
SOLUSDT,pre_confirm_trail15,0.3,42,2,29,0.3095,5.4787
SOLUSDT,pre_confirm_prox15_trail15,0.3,35,2,22,0.3714,4.4226
SOLUSDT,r8_btc_minsl_strict,0.3,27,1,22,0.1852,-2.0904
SOLUSDT,r8_sol_hlbuy_cooldown,0.3,48,2,38,0.2083,4.5557
SOLUSDT,trail_15_from_30_act2_min1,0.3,69,2,64,0.0725,-6.066
SOLUSDT,trail_15_from_30_act3_min1,0.3,63,2,60,0.0476,-3.4804
SOLUSDT,trail_15_from_30_act5_min15,0.3,63,2,61,0.0317,-7.2759
SOLUSDT,trail_20_from_30_act2_min1,0.3,22,3,17,0.2273,-0.5434
SOLUSDT,trail_20_from_30_act3_min1,0.3,21,3,17,0.1905,0.0451
SOLUSDT,trail_20_from_30_act5_min15,0.3,21,3,18,0.1429,-3.7613
SOLUSDT,trail_15_from_15_act2_min1,0.3,25,2,21,0.16,-4.2769
SOLUSDT,trail_15_from_15_act3_min1,0.3,24,2,21,0.125,-1.6529
SOLUSDT,trail_15_from_15_act5_min15,0.3,24,2,22,0.0833,-5.4465
SOLUSDT,trail_20_from_15_act2_min1,0.3,64,2,59,0.0781,-5.6999
SOLUSDT,trail_20_from_15_act3_min1,0.3,61,2,58,0.0492,-3.8006
SOLUSDT,trail_20_from_15_act5_min15,0.3,61,2,59,0.0328,-7.5962
SOLUSDT,default,0.1,37,1,36,0.027,-2.3811
SOLUSDT,loose_entry,0.1,42,1,41,0.0238,-3.5552
SOLUSDT,broad_zone,0.1,40,1,39,0.025,-2.7676
SOLUSDT,low_rr,0.1,39,1,38,0.0256,-3.1687
SOLUSDT,aggressive,0.1,42,1,41,0.0238,-3.5552
SOLUSDT,partial_50,0.1,20,1,14,0.3,2.7565
SOLUSDT,partial_60,0.1,22,1,18,0.1818,3.0136
SOLUSDT,partial_70,0.1,21,1,18,0.1429,3.0638
SOLUSDT,partial_tight,0.1,19,0,17,0.1053,-0.5768
SOLUSDT,partial_high_rr,0.1,17,1,14,0.1765,0.5314
SOLUSDT,partial_conservative,0.1,17,1,14,0.1765,-0.1487
SOLUSDT,trail_20_from_15,0.1,40,0,33,0.175,-0.9272
SOLUSDT,trail_15_from_15,0.1,19,0,12,0.3684,0.8998
SOLUSDT,trail_15_from_15_d1,0.1,22,0,14,0.3636,1.0312
SOLUSDT,trail_25_from_15,0.1,33,0,25,0.2424,-0.4028
SOLUSDT,db_layer_0,0.1,19,0,13,0.3158,0.1874
SOLUSDT,db_layer_1,0.1,36,0,32,0.1111,-2.3015
SOLUSDT,db_layer_3,0.1,27,0,22,0.1852,-0.6705
SOLUSDT,rr_4x_trail_20,0.1,18,0,12,0.3333,0.351
SOLUSDT,rr_3x_trail_15,0.1,34,0,30,0.1176,-2.0608
SOLUSDT,sl_filter_trail,0.1,30,0,23,0.2333,-0.4168
SOLUSDT,trail_20_from_30_sl_filter,0.1,20,0,14,0.3,-0.1189
SOLUSDT,trail_20_from_30_full,0.1,18,0,14,0.2222,-1.1097
SOLUSDT,trail_15_from_30,0.1,38,0,33,0.1316,-1.1574
SOLUSDT,trail_20_from_30_cooldown,0.1,18,0,11,0.3889,0.9279
SOLUSDT,trail_15_from_30_tp95,0.1,19,0,14,0.2632,0.214
SOLUSDT,trail_15_from_30_cooldown,0.1,18,0,11,0.3889,1.335
SOLUSDT,trail_15_from_30_full,0.1,16,0,11,0.3125,0.4873
SOLUSDT,db_clone_cooldown,0.1,14,0,10,0.2857,0.2027
SOLUSDT,correction_w20_trail15_30,0.1,19,0,14,0.2632,0.214
SOLUSDT,db_full_clone,0.1,21,0,15,0.2857,0.2436
SOLUSDT,sl_adjust_rr_trail,0.1,18,0,16,0.1111,-1.1451
SOLUSDT,sl_adjust_rr_tp95,0.1,21,0,14,0.3333,-0.8402
SOLUSDT,max_profit_2pct,0.1,11,0,11,0.0,-2.2473
SOLUSDT,max_profit_2pct_trail,0.1,7,0,5,0.2857,0.6025
SOLUSDT,max_profit_3pct_trail,0.1,14,0,13,0.0714,-1.2533
SOLUSDT,r5_tight,0.1,16,0,11,0.3125,0.4873
SOLUSDT,r5_rr3,0.1,15,0,11,0.2667,-0.7486
SOLUSDT,r5_sl_filter,0.1,15,0,11,0.2667,-0.5684
SOLUSDT,r5_sl_adjust,0.1,15,0,11,0.2667,-0.7486
SOLUSDT,r5_tight_rr3,0.1,15,0,11,0.2667,-0.7486
SOLUSDT,r5_tight_sl,0.1,15,0,11,0.2667,-0.5684
SOLUSDT,r5_all_filters,0.1,15,0,11,0.2667,-0.5684
SOLUSDT,r5_trail10,0.1,17,0,14,0.1765,0.6386
SOLUSDT,r5_arm25,0.1,16,0,12,0.25,0.3886
SOLUSDT,r5_arm20,0.1,16,0,12,0.25,-0.28
SOLUSDT,r5_arm15_cooldown,0.1,17,0,12,0.2941,-0.177
SOLUSDT,r6_arm15_rr4,0.1,10,0,7,0.3,0.199
SOLUSDT,r6_arm15_maxp3_trail20,0.1,6,0,4,0.3333,-0.0139
SOLUSDT,r6_arm15_full,0.1,8,0,6,0.25,-0.4799
SOLUSDT,r7_arm20_maxp3_trail20,0.1,6,0,4,0.3333,-0.0139
SOLUSDT,r7_trail15_maxp3,0.1,14,0,8,0.4286,0.9028
SOLUSDT,r7_trail20_maxp3,0.1,14,0,8,0.4286,0.6597
SOLUSDT,r7_full_clone_cooldown,0.1,8,0,7,0.125,-0.956
SOLUSDT,r5_sl_adj_cooldown,0.1,14,0,11,0.2143,-1.9517
SOLUSDT,r5_trail10_rr3,0.1,15,0,11,0.2667,-0.4782
SOLUSDT,full_clone_max_tp,0.1,15,0,14,0.0667,-1.3792
SOLUSDT,full_clone_sl_adjust,0.1,31,0,27,0.129,-1.5622
SOLUSDT,lh_sell_trail15,0.1,20,0,15,0.25,-1.7169
SOLUSDT,lh_sell_prox15_trail15,0.1,21,0,16,0.2381,-2.036
SOLUSDT,hl_buy_trail15,0.1,27,1,18,0.3333,7.6442
SOLUSDT,hl_buy_prox15_trail15,0.1,26,1,16,0.3846,7.1976
SOLUSDT,pre_confirm_trail15,0.1,28,1,19,0.3214,6.2685
SOLUSDT,pre_confirm_prox15_trail15,0.1,27,1,17,0.3704,5.2667
SOLUSDT,r8_btc_minsl_strict,0.1,6,0,6,0.0,-1.0489
SOLUSDT,r8_sol_hlbuy_cooldown,0.1,27,1,19,0.2963,7.4591
SOLUSDT,trail_15_from_30_act2_min1,0.1,36,0,33,0.0833,-2.6833
SOLUSDT,trail_15_from_30_act3_min1,0.1,36,1,34,0.0556,0.4775
SOLUSDT,trail_15_from_30_act5_min15,0.1,36,1,35,0.0278,-3.3181
SOLUSDT,trail_20_from_30_act2_min1,0.1,15,1,11,0.2667,2.2114
SOLUSDT,trail_20_from_30_act3_min1,0.1,15,2,12,0.2,4.2049
SOLUSDT,trail_20_from_30_act5_min15,0.1,15,2,13,0.1333,0.4138
SOLUSDT,trail_15_from_15_act2_min1,0.1,15,0,12,0.2,-1.2237
SOLUSDT,trail_15_from_15_act3_min1,0.1,15,1,13,0.1333,1.9362
SOLUSDT,trail_15_from_15_act5_min15,0.1,15,1,14,0.0667,-1.8574
SOLUSDT,trail_20_from_15_act2_min1,0.1,36,0,33,0.0833,-2.7522
SOLUSDT,trail_20_from_15_act3_min1,0.1,36,1,34,0.0556,0.4067
SOLUSDT,trail_20_from_15_act5_min15,0.1,36,1,35,0.0278,-3.3889
THETAUSDT,default,1.0,56,1,55,0.0179,-8.9708
THETAUSDT,loose_entry,1.0,56,1,55,0.0179,-9.9457
THETAUSDT,broad_zone,1.0,56,1,55,0.0179,-8.9708
THETAUSDT,low_rr,1.0,56,1,55,0.0179,-9.9457
THETAUSDT,aggressive,1.0,56,1,55,0.0179,-9.9457
THETAUSDT,partial_50,1.0,22,0,18,0.1818,-7.3602
THETAUSDT,partial_60,1.0,30,0,25,0.1667,0.0736
THETAUSDT,partial_70,1.0,22,0,20,0.0909,-5.2299
THETAUSDT,partial_tight,1.0,30,0,25,0.1667,2.3739
THETAUSDT,partial_high_rr,1.0,20,0,17,0.15,-2.0429
THETAUSDT,partial_conservative,1.0,22,0,18,0.1818,-5.7631
THETAUSDT,trail_20_from_15,1.0,179,0,139,0.2235,-11.2757
THETAUSDT,trail_15_from_15,1.0,66,0,34,0.4848,6.7777
THETAUSDT,trail_15_from_15_d1,1.0,70,0,39,0.4429,1.9795
THETAUSDT,trail_25_from_15,1.0,112,0,78,0.3036,-9.1887
THETAUSDT,db_layer_0,1.0,39,0,20,0.4872,4.77
THETAUSDT,db_layer_1,1.0,115,0,91,0.2087,-2.5972
THETAUSDT,db_layer_3,1.0,82,0,64,0.2195,-2.8326
THETAUSDT,rr_4x_trail_20,1.0,39,0,20,0.4872,4.77
THETAUSDT,rr_3x_trail_15,1.0,115,0,91,0.2087,-2.5972
THETAUSDT,sl_filter_trail,1.0,67,0,51,0.2388,1.6992
THETAUSDT,trail_20_from_30_sl_filter,1.0,25,0,18,0.28,1.4656
THETAUSDT,trail_20_from_30_full,1.0,24,0,17,0.2917,2.1586
THETAUSDT,trail_15_from_30,1.0,108,0,96,0.1111,-12.2038
THETAUSDT,trail_20_from_30_cooldown,1.0,24,0,15,0.375,-6.4542
THETAUSDT,trail_15_from_30_tp95,1.0,31,0,20,0.3548,-2.8091
THETAUSDT,trail_15_from_30_cooldown,1.0,24,0,15,0.375,-5.6926
THETAUSDT,trail_15_from_30_full,1.0,25,0,15,0.4,-3.9815
THETAUSDT,db_clone_cooldown,1.0,28,0,13,0.5357,9.0118
THETAUSDT,correction_w20_trail15_30,1.0,31,0,20,0.3548,-2.8091
THETAUSDT,db_full_clone,1.0,38,0,22,0.4211,7.3525
THETAUSDT,sl_adjust_rr_trail,1.0,64,0,51,0.2031,-5.646
THETAUSDT,sl_adjust_rr_tp95,1.0,41,0,20,0.5122,3.3646
THETAUSDT,max_profit_2pct,1.0,3,0,3,0.0,-1.2788
THETAUSDT,max_profit_2pct_trail,1.0,0,0,0,0.0,0
THETAUSDT,max_profit_3pct_trail,1.0,13,0,13,0.0,-2.1987
THETAUSDT,r5_tight,1.0,25,0,15,0.4,-3.9815
THETAUSDT,r5_rr3,1.0,22,0,14,0.3636,0.8663
THETAUSDT,r5_sl_filter,1.0,20,0,13,0.35,5.8572
THETAUSDT,r5_sl_adjust,1.0,22,0,14,0.3636,0.0135
THETAUSDT,r5_tight_rr3,1.0,22,0,14,0.3636,0.8663
THETAUSDT,r5_tight_sl,1.0,20,0,13,0.35,5.8572
THETAUSDT,r5_all_filters,1.0,19,0,12,0.3684,7.2689
THETAUSDT,r5_trail10,1.0,49,0,39,0.2041,-8.1044
THETAUSDT,r5_arm25,1.0,43,0,25,0.4186,0.6954
THETAUSDT,r5_arm20,1.0,59,0,36,0.3898,1.1666
THETAUSDT,r5_arm15_cooldown,1.0,67,0,35,0.4776,6.8694
THETAUSDT,r6_arm15_rr4,1.0,28,0,12,0.5714,4.4976
THETAUSDT,r6_arm15_maxp3_trail20,1.0,7,0,4,0.4286,-1.4385
THETAUSDT,r6_arm15_full,1.0,9,0,6,0.3333,-0.5478
THETAUSDT,r7_arm20_maxp3_trail20,1.0,6,0,4,0.3333,-2.5139
THETAUSDT,r7_trail15_maxp3,1.0,13,0,7,0.4615,-3.1555
THETAUSDT,r7_trail20_maxp3,1.0,13,0,7,0.4615,-3.3221
THETAUSDT,r7_full_clone_cooldown,1.0,9,0,6,0.3333,-0.5478
THETAUSDT,r5_sl_adj_cooldown,1.0,31,0,13,0.5806,2.075
THETAUSDT,r5_trail10_rr3,1.0,22,0,14,0.3636,1.6733
THETAUSDT,full_clone_max_tp,1.0,14,0,13,0.0714,-1.6306
THETAUSDT,full_clone_sl_adjust,1.0,70,0,59,0.1571,1.7438
THETAUSDT,lh_sell_trail15,1.0,31,0,20,0.3548,-2.8091
THETAUSDT,lh_sell_prox15_trail15,1.0,31,0,20,0.3548,-2.8091
THETAUSDT,hl_buy_trail15,1.0,48,0,33,0.3125,-4.2658
THETAUSDT,hl_buy_prox15_trail15,1.0,33,0,22,0.3333,-10.634
THETAUSDT,pre_confirm_trail15,1.0,48,0,33,0.3125,-4.2658
THETAUSDT,pre_confirm_prox15_trail15,1.0,33,0,22,0.3333,-10.634
THETAUSDT,r8_btc_minsl_strict,1.0,12,0,9,0.25,-0.6775
THETAUSDT,r8_sol_hlbuy_cooldown,1.0,72,0,58,0.1944,-4.4289
THETAUSDT,trail_15_from_30_act2_min1,1.0,85,0,77,0.0941,-14.4427
THETAUSDT,trail_15_from_30_act3_min1,1.0,80,0,74,0.075,-12.8812
THETAUSDT,trail_15_from_30_act5_min15,1.0,52,0,51,0.0192,-17.0309
THETAUSDT,trail_20_from_30_act2_min1,1.0,21,0,15,0.2857,-7.8131
THETAUSDT,trail_20_from_30_act3_min1,1.0,16,0,13,0.1875,-10.2783
THETAUSDT,trail_20_from_30_act5_min15,1.0,13,1,11,0.1538,-8.6436
THETAUSDT,trail_15_from_15_act2_min1,1.0,39,0,28,0.2821,-6.4143
THETAUSDT,trail_15_from_15_act3_min1,1.0,27,0,22,0.1852,-6.9181
THETAUSDT,trail_15_from_15_act5_min15,1.0,18,0,17,0.0556,-11.4275
THETAUSDT,trail_20_from_15_act2_min1,1.0,77,0,68,0.1169,-14.6319
THETAUSDT,trail_20_from_15_act3_min1,1.0,75,0,70,0.0667,-17.2265
THETAUSDT,trail_20_from_15_act5_min15,1.0,55,0,54,0.0182,-18.85
THETAUSDT,default,0.8,56,1,55,0.0179,-8.9708
THETAUSDT,loose_entry,0.8,56,1,55,0.0179,-9.9457
THETAUSDT,broad_zone,0.8,56,1,55,0.0179,-8.9708
THETAUSDT,low_rr,0.8,56,1,55,0.0179,-9.9457
THETAUSDT,aggressive,0.8,56,1,55,0.0179,-9.9457
THETAUSDT,partial_50,0.8,22,0,18,0.1818,-7.3602
THETAUSDT,partial_60,0.8,30,0,25,0.1667,0.0736
THETAUSDT,partial_70,0.8,22,0,20,0.0909,-5.2299
THETAUSDT,partial_tight,0.8,30,0,25,0.1667,2.3739
THETAUSDT,partial_high_rr,0.8,20,0,17,0.15,-2.0429
THETAUSDT,partial_conservative,0.8,22,0,18,0.1818,-5.7631
THETAUSDT,trail_20_from_15,0.8,178,0,138,0.2247,-11.0609
THETAUSDT,trail_15_from_15,0.8,66,0,34,0.4848,6.809
THETAUSDT,trail_15_from_15_d1,0.8,70,0,39,0.4429,2.0107
THETAUSDT,trail_25_from_15,0.8,111,0,77,0.3063,-8.9647
THETAUSDT,db_layer_0,0.8,39,0,20,0.4872,4.8147
THETAUSDT,db_layer_1,0.8,114,0,90,0.2105,-2.3824
THETAUSDT,db_layer_3,0.8,81,0,63,0.2222,-2.6087
THETAUSDT,rr_4x_trail_20,0.8,39,0,20,0.4872,4.8147
THETAUSDT,rr_3x_trail_15,0.8,114,0,90,0.2105,-2.3824
THETAUSDT,sl_filter_trail,0.8,66,0,50,0.2424,1.9232
THETAUSDT,trail_20_from_30_sl_filter,0.8,25,0,18,0.28,1.4656
THETAUSDT,trail_20_from_30_full,0.8,24,0,17,0.2917,2.1586
THETAUSDT,trail_15_from_30,0.8,108,0,96,0.1111,-12.2038
THETAUSDT,trail_20_from_30_cooldown,0.8,24,0,15,0.375,-6.4542
THETAUSDT,trail_15_from_30_tp95,0.8,31,0,20,0.3548,-2.8091
THETAUSDT,trail_15_from_30_cooldown,0.8,24,0,15,0.375,-5.6926
THETAUSDT,trail_15_from_30_full,0.8,25,0,15,0.4,-3.9815
THETAUSDT,db_clone_cooldown,0.8,28,0,13,0.5357,9.0565
THETAUSDT,correction_w20_trail15_30,0.8,31,0,20,0.3548,-2.8091
THETAUSDT,db_full_clone,0.8,37,0,21,0.4324,7.5227
THETAUSDT,sl_adjust_rr_trail,0.8,64,0,51,0.2031,-5.6348
THETAUSDT,sl_adjust_rr_tp95,0.8,41,0,20,0.5122,3.4093
THETAUSDT,max_profit_2pct,0.8,3,0,3,0.0,-1.2788
THETAUSDT,max_profit_2pct_trail,0.8,0,0,0,0.0,0
THETAUSDT,max_profit_3pct_trail,0.8,12,0,12,0.0,-1.9839
THETAUSDT,r5_tight,0.8,25,0,15,0.4,-3.9815
THETAUSDT,r5_rr3,0.8,22,0,14,0.3636,0.8663
THETAUSDT,r5_sl_filter,0.8,20,0,13,0.35,5.8572
THETAUSDT,r5_sl_adjust,0.8,22,0,14,0.3636,0.0135
THETAUSDT,r5_tight_rr3,0.8,22,0,14,0.3636,0.8663
THETAUSDT,r5_tight_sl,0.8,20,0,13,0.35,5.8572
THETAUSDT,r5_all_filters,0.8,19,0,12,0.3684,7.2689
THETAUSDT,r5_trail10,0.8,49,0,39,0.2041,-8.1044
THETAUSDT,r5_arm25,0.8,43,0,25,0.4186,0.72
THETAUSDT,r5_arm20,0.8,59,0,36,0.3898,1.1979
THETAUSDT,r5_arm15_cooldown,0.8,67,0,35,0.4776,6.9007
THETAUSDT,r6_arm15_rr4,0.8,28,0,12,0.5714,4.5423
THETAUSDT,r6_arm15_maxp3_trail20,0.8,7,0,4,0.4286,-1.3938
THETAUSDT,r6_arm15_full,0.8,9,0,6,0.3333,-0.5165
THETAUSDT,r7_arm20_maxp3_trail20,0.8,6,0,4,0.3333,-2.4692
THETAUSDT,r7_trail15_maxp3,0.8,13,0,7,0.4615,-3.1108
THETAUSDT,r7_trail20_maxp3,0.8,13,0,7,0.4615,-3.2774
THETAUSDT,r7_full_clone_cooldown,0.8,9,0,6,0.3333,-0.5165
THETAUSDT,r5_sl_adj_cooldown,0.8,31,0,13,0.5806,2.1197
THETAUSDT,r5_trail10_rr3,0.8,22,0,14,0.3636,1.6733
THETAUSDT,full_clone_max_tp,0.8,13,0,12,0.0769,-1.4158
THETAUSDT,full_clone_sl_adjust,0.8,69,0,58,0.1594,1.9586
THETAUSDT,lh_sell_trail15,0.8,31,0,20,0.3548,-2.8091
THETAUSDT,lh_sell_prox15_trail15,0.8,31,0,20,0.3548,-2.8091
THETAUSDT,hl_buy_trail15,0.8,48,0,33,0.3125,-4.2658
THETAUSDT,hl_buy_prox15_trail15,0.8,33,0,22,0.3333,-10.634
THETAUSDT,pre_confirm_trail15,0.8,48,0,33,0.3125,-4.2658
THETAUSDT,pre_confirm_prox15_trail15,0.8,33,0,22,0.3333,-10.634
THETAUSDT,r8_btc_minsl_strict,0.8,11,0,8,0.2727,-0.4627
THETAUSDT,r8_sol_hlbuy_cooldown,0.8,72,0,58,0.1944,-4.4289
THETAUSDT,trail_15_from_30_act2_min1,0.8,85,0,77,0.0941,-14.4427
THETAUSDT,trail_15_from_30_act3_min1,0.8,80,0,74,0.075,-12.8812
THETAUSDT,trail_15_from_30_act5_min15,0.8,52,0,51,0.0192,-17.0309
THETAUSDT,trail_20_from_30_act2_min1,0.8,21,0,15,0.2857,-7.8131
THETAUSDT,trail_20_from_30_act3_min1,0.8,16,0,13,0.1875,-10.2783
THETAUSDT,trail_20_from_30_act5_min15,0.8,13,1,11,0.1538,-8.6436
THETAUSDT,trail_15_from_15_act2_min1,0.8,39,0,28,0.2821,-6.4143
THETAUSDT,trail_15_from_15_act3_min1,0.8,27,0,22,0.1852,-6.9181
THETAUSDT,trail_15_from_15_act5_min15,0.8,18,0,17,0.0556,-11.4275
THETAUSDT,trail_20_from_15_act2_min1,0.8,77,0,68,0.1169,-14.6319
THETAUSDT,trail_20_from_15_act3_min1,0.8,75,0,70,0.0667,-17.2265
THETAUSDT,trail_20_from_15_act5_min15,0.8,55,0,54,0.0182,-18.85
THETAUSDT,default,0.65,56,1,55,0.0179,-8.9708
THETAUSDT,loose_entry,0.65,55,1,54,0.0182,-9.2785
THETAUSDT,broad_zone,0.65,56,1,55,0.0179,-8.9708
THETAUSDT,low_rr,0.65,55,1,54,0.0182,-9.2785
THETAUSDT,aggressive,0.65,55,1,54,0.0182,-9.2785
THETAUSDT,partial_50,0.65,19,0,15,0.2105,-6.6698
THETAUSDT,partial_60,0.65,25,0,20,0.2,1.9854
THETAUSDT,partial_70,0.65,22,0,20,0.0909,-5.2299
THETAUSDT,partial_tight,0.65,25,0,20,0.2,3.8471
THETAUSDT,partial_high_rr,0.65,17,0,14,0.1765,-1.3525
THETAUSDT,partial_conservative,0.65,19,0,15,0.2105,-5.0728
THETAUSDT,trail_20_from_15,0.65,158,0,121,0.2342,-7.5493
THETAUSDT,trail_15_from_15,0.65,58,0,27,0.5345,8.9907
THETAUSDT,trail_15_from_15_d1,0.65,62,0,32,0.4839,5.0465
THETAUSDT,trail_25_from_15,0.65,98,0,67,0.3163,-5.8254
THETAUSDT,db_layer_0,0.65,35,0,17,0.5143,5.0713
THETAUSDT,db_layer_1,0.65,108,0,85,0.213,-2.3322
THETAUSDT,db_layer_3,0.65,76,0,59,0.2237,-2.5688
THETAUSDT,rr_4x_trail_20,0.65,35,0,17,0.5143,5.0713
THETAUSDT,rr_3x_trail_15,0.65,108,0,85,0.213,-2.3322
THETAUSDT,sl_filter_trail,0.65,63,0,48,0.2381,1.767
THETAUSDT,trail_20_from_30_sl_filter,0.65,24,0,17,0.2917,1.9056
THETAUSDT,trail_20_from_30_full,0.65,23,0,16,0.3043,2.5986
THETAUSDT,trail_15_from_30,0.65,101,0,89,0.1188,-9.8912
THETAUSDT,trail_20_from_30_cooldown,0.65,23,0,13,0.4348,-3.92
THETAUSDT,trail_15_from_30_tp95,0.65,29,0,17,0.4138,-0.0697
THETAUSDT,trail_15_from_30_cooldown,0.65,23,0,13,0.4348,-3.0784
THETAUSDT,trail_15_from_30_full,0.65,24,0,13,0.4583,-1.3673
THETAUSDT,db_clone_cooldown,0.65,26,0,12,0.5385,9.0628
THETAUSDT,correction_w20_trail15_30,0.65,29,0,17,0.4138,-0.0697
THETAUSDT,db_full_clone,0.65,35,0,20,0.4286,7.4841
THETAUSDT,sl_adjust_rr_trail,0.65,60,0,46,0.2333,-3.0476
THETAUSDT,sl_adjust_rr_tp95,0.65,37,0,17,0.5405,3.6659
THETAUSDT,max_profit_2pct,0.65,3,0,3,0.0,-1.2788
THETAUSDT,max_profit_2pct_trail,0.65,0,0,0,0.0,0
THETAUSDT,max_profit_3pct_trail,0.65,11,0,11,0.0,-1.7803
THETAUSDT,r5_tight,0.65,24,0,13,0.4583,-1.3673
THETAUSDT,r5_rr3,0.65,20,0,12,0.4,1.4315
THETAUSDT,r5_sl_filter,0.65,19,0,12,0.3684,6.2973
THETAUSDT,r5_sl_adjust,0.65,20,0,12,0.4,0.5787
THETAUSDT,r5_tight_rr3,0.65,20,0,12,0.4,1.4315
THETAUSDT,r5_tight_sl,0.65,19,0,12,0.3684,6.2973
THETAUSDT,r5_all_filters,0.65,18,0,11,0.3889,7.7089
THETAUSDT,r5_trail10,0.65,46,0,35,0.2391,-4.3706
THETAUSDT,r5_arm25,0.65,36,0,22,0.3889,0.2182
THETAUSDT,r5_arm20,0.65,50,0,29,0.42,2.565
THETAUSDT,r5_arm15_cooldown,0.65,57,0,27,0.5263,8.9885
THETAUSDT,r6_arm15_rr4,0.65,26,0,11,0.5769,4.5081
THETAUSDT,r6_arm15_maxp3_trail20,0.65,5,0,3,0.4,-1.3875
THETAUSDT,r6_arm15_full,0.65,7,0,5,0.2857,-0.6585
THETAUSDT,r7_arm20_maxp3_trail20,0.65,4,0,3,0.25,-2.4629
THETAUSDT,r7_trail15_maxp3,0.65,12,0,6,0.5,-2.5364
THETAUSDT,r7_trail20_maxp3,0.65,12,0,6,0.5,-2.703
THETAUSDT,r7_full_clone_cooldown,0.65,7,0,5,0.2857,-0.6585
THETAUSDT,r5_sl_adj_cooldown,0.65,29,0,12,0.5862,2.126
THETAUSDT,r5_trail10_rr3,0.65,20,0,12,0.4,2.2385
THETAUSDT,full_clone_max_tp,0.65,11,0,11,0.0,-1.7803
THETAUSDT,full_clone_sl_adjust,0.65,64,0,54,0.1562,2.1479
THETAUSDT,lh_sell_trail15,0.65,29,0,17,0.4138,-0.0697
THETAUSDT,lh_sell_prox15_trail15,0.65,29,0,17,0.4138,-0.0697
THETAUSDT,hl_buy_trail15,0.65,40,0,27,0.325,-2.6228
THETAUSDT,hl_buy_prox15_trail15,0.65,31,0,19,0.3871,-7.8946
THETAUSDT,pre_confirm_trail15,0.65,40,0,27,0.325,-2.6228
THETAUSDT,pre_confirm_prox15_trail15,0.65,31,0,19,0.3871,-7.8946
THETAUSDT,r8_btc_minsl_strict,0.65,9,0,7,0.2222,-0.8677
THETAUSDT,r8_sol_hlbuy_cooldown,0.65,67,0,54,0.194,-3.611
THETAUSDT,trail_15_from_30_act2_min1,0.65,81,0,73,0.0988,-13.6999
THETAUSDT,trail_15_from_30_act3_min1,0.65,76,0,70,0.0789,-12.331
THETAUSDT,trail_15_from_30_act5_min15,0.65,52,0,51,0.0192,-17.0309
THETAUSDT,trail_20_from_30_act2_min1,0.65,20,0,13,0.35,-5.7758
THETAUSDT,trail_20_from_30_act3_min1,0.65,14,0,11,0.2143,-9.7131
THETAUSDT,trail_20_from_30_act5_min15,0.65,13,1,11,0.1538,-8.6436
THETAUSDT,trail_15_from_15_act2_min1,0.65,38,0,27,0.2895,-5.4967
THETAUSDT,trail_15_from_15_act3_min1,0.65,27,0,22,0.1852,-7.1056
THETAUSDT,trail_15_from_15_act5_min15,0.65,18,0,17,0.0556,-11.4275
THETAUSDT,trail_20_from_15_act2_min1,0.65,72,0,63,0.125,-13.1361
THETAUSDT,trail_20_from_15_act3_min1,0.65,75,0,70,0.0667,-17.1427
THETAUSDT,trail_20_from_15_act5_min15,0.65,55,0,54,0.0182,-18.85
THETAUSDT,default,0.5,52,1,51,0.0192,-7.5956
THETAUSDT,loose_entry,0.5,52,1,51,0.0192,-8.2037
THETAUSDT,broad_zone,0.5,52,1,51,0.0192,-7.5956
THETAUSDT,low_rr,0.5,52,1,51,0.0192,-8.2037
THETAUSDT,aggressive,0.5,52,1,51,0.0192,-8.2037
THETAUSDT,partial_50,0.5,18,0,14,0.2222,-5.0565
THETAUSDT,partial_60,0.5,23,0,18,0.2174,4.0645
THETAUSDT,partial_70,0.5,21,0,19,0.0952,-4.4679
THETAUSDT,partial_tight,0.5,23,0,18,0.2174,5.9262
